# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
7.126427896022236724e-03 2.734656745531337492e+03 4.817700449799999785e-01 3.941927160200000002e-01 1.231319651000000043e-01 1.729992833099999868e-04 1.142245456499999924e-14 3.984241949399999934e-04 2.568636935499999939e-08 1.067714853900000016e-10 7.009368726900000375e-08 5.547455009800000309e-11 1.000000000000000038e-25 7.570262197300000384e-07 2.254658802100000001e-09 6.856412513000000404e-08 6.047397344700000291e-10 7.859782015900000119e-09 2.258208135799999968e-06 3.651567977100000242e-10 1.509288358000000080e-13 4.158794526899999678e-05 1.000000000000000038e-25 2.962762149600000078e-06 5.052396867499999854e-05
8.971641173621227455e-03 2.667472010384408804e+03 3.729621998000000049e-01 4.941059543999999915e-01 1.319623619499999956e-01 2.293542732499999923e-04 3.627767471600000190e-14 4.269948058299999892e-04 2.984675889499999769e-08 2.072215181999999874e-10 1.590512360399999878e-07 8.202852483399999395e-11 1.000000000000000038e-25 1.280527190600000040e-06 4.392138863299999812e-09 8.135361523400000659e-08 7.820253083300000272e-10 1.009432946499999982e-08 1.947086357999999812e-06 3.539887074300000126e-10 4.544090561600000229e-13 4.457069145300000194e-05 1.000000000000000038e-25 3.175105360500000013e-06 5.414656951399999857e-05
1.129462705897060076e-02 2.626030925773231047e+03 3.008400429399999965e-01 5.603332736299999617e-01 1.378146859499999877e-01 2.619288843099999860e-04 8.887280931399999647e-14 4.459305713900000201e-04 3.190057124600000145e-08 3.343059802000000062e-10 2.814939574300000034e-07 1.165077366800000093e-10 1.000000000000000038e-25 1.703339568999999923e-06 6.834071820299999794e-09 8.909224071899999814e-08 8.956552633900000440e-10 1.221797288000000057e-08 1.664628773900000028e-06 3.364210778899999989e-10 1.011936897099999946e-12 4.654626943399999754e-05 1.000000000000000038e-25 3.315793927300000195e-06 5.654715233500000088e-05
1.421909302127609409e-02 2.597476660493058716e+03 2.488603684600000088e-01 6.080647846700000247e-01 1.420322369900000048e-01 2.831499631300000248e-04 1.908618623299999916e-13 4.595770809600000103e-04 3.312977199800000266e-08 4.964422537700000163e-10 4.407803506299999776e-07 1.605785240999999877e-10 1.000000000000000038e-25 2.037737216500000049e-06 9.553917211299999334e-09 9.445177240100000634e-08 9.768860313799999128e-10 1.440982608800000034e-08 1.430567848100000028e-06 3.211279613100000089e-10 1.952397172800000096e-12 4.796918673999999696e-05 1.000000000000000038e-25 3.417141738899999893e-06 5.827685808699999690e-05
1.790077753714956060e-02 2.576356071952142429e+03 2.093413670800000070e-01 6.443541532200000033e-01 1.452386131900000044e-01 2.981507020399999826e-04 3.784599682600000126e-13 4.699518474199999764e-04 3.395862902699999980e-08 7.035201524599999996e-10 6.413074657899999748e-07 2.165682792499999888e-10 1.000000000000000038e-25 2.304938989399999905e-06 1.256787687999999957e-08 9.845312727199999989e-08 1.039031185600000094e-09 1.674632602000000089e-08 1.238751147900000065e-06 3.089346494600000257e-10 3.465552527300000083e-12 4.905022388600000307e-05 1.000000000000000038e-25 3.494149152499999875e-06 5.959154944000000004e-05
2.253574373239176920e-02 2.559299892483887561e+03 1.776216762900000024e-01 6.734816704899999618e-01 1.478121336800000130e-01 3.095629531700000024e-04 7.170538789799999892e-13 4.782788993699999729e-04 3.457906446900000085e-08 9.710686094899999832e-10 8.927127184299999987e-07 2.881995276099999893e-10 1.000000000000000038e-25 2.525904136200000150e-06 1.597499449700000023e-08 1.016781081400000014e-07 1.090534568800000034e-09 1.929577008500000012e-08 1.077325796600000046e-06 2.985515046600000257e-10 5.872211643899999608e-12 4.991718348499999715e-05 1.000000000000000038e-25 3.555913570900000044e-06 6.064644514199999721e-05
2.837082045838910938e-02 2.544708683847749853e+03 1.514912390700000056e-01 6.974767288300000034e-01 1.499321589300000035e-01 3.185878672500000084e-04 1.316181856400000008e-12 4.851385515499999834e-04 3.507427745099999870e-08 1.316258125200000055e-09 1.203693723499999955e-06 3.795484167899999949e-10 1.000000000000000038e-25 2.711366160399999933e-06 1.984977173700000130e-08 1.043955738500000012e-07 1.135469159499999915e-09 2.209196985300000016e-08 9.398545895899999645e-07 2.892359869300000131e-10 9.646516907600000773e-12 5.063064852800000092e-05 1.000000000000000038e-25 3.606747128299999996e-06 6.151513496600000163e-05
3.571674682851586069e-02 2.531751920017937664e+03 1.295734281600000037e-01 7.176034295900000082e-01 1.517104029799999920e-01 3.259194461700000152e-04 2.365238987399999951e-12 4.908922551100000078e-04 3.548796400700000102e-08 1.762522627500000000e-09 1.584005846300000038e-06 4.962681638700000194e-10 1.000000000000000038e-25 2.868630822499999892e-06 2.427748863099999951e-08 1.067551199799999943e-07 1.176087706399999911e-09 2.518241262199999925e-08 8.216720866500000291e-07 2.807117855900000092e-10 1.552520112500000158e-11 5.122832233499999814e-05 1.000000000000000038e-25 3.649333703999999806e-06 6.224344190499999925e-05
4.496472020903731492e-02 2.519968163750208078e+03 1.110692298799999950e-01 7.345954769900000514e-01 1.532117042299999954e-01 3.319547373600000169e-04 4.176947581099999910e-12 4.957497932999999904e-04 3.584378456199999834e-08 2.336798572799999833e-09 2.040626465100000039e-06 6.447449032099999944e-10 1.000000000000000038e-25 3.002064775100000114e-06 2.931741943699999899e-08 1.088383622000000045e-07 1.213604775499999970e-09 2.859676710099999993e-08 7.199349123500000416e-07 2.728537289099999777e-10 2.458228771299999933e-11 5.173208471200000020e-05 1.000000000000000038e-25 3.685230253800000004e-06 6.285796129400000659e-05
5.660722890537177310e-02 2.509181104189599864e+03 9.536920016000000055e-02 7.490125042699999902e-01 1.544855143299999900e-01 3.369735793700000151e-04 7.281579616599999806e-12 4.998711657999999622e-04 3.615531330699999685e-08 3.075700888200000054e-09 2.579569181400000037e-06 8.337901426099999629e-10 1.000000000000000038e-25 3.115237648300000044e-06 3.502716809300000283e-08 1.106915236799999952e-07 1.248544869400000090e-09 3.238757204800000166e-08 6.322234536300000360e-07 2.657869431700000076e-10 3.844453313699999695e-11 5.215859206899999890e-05 1.000000000000000038e-25 3.715622593600000186e-06 6.337896245600000442e-05
7.126427896022177744e-02 2.499306847304120311e+03 8.206498708499999906e-02 7.612294900299999556e-01 1.555649658100000110e-01 3.411601368499999937e-04 1.253882327999999939e-11 5.033635697400000225e-04 3.643014959399999978e-08 4.021374308899999618e-09 3.201214778600000001e-06 1.073458538800000031e-09 1.000000000000000038e-25 3.210662960299999928e-06 4.141878645300000286e-08 1.123392368700000008e-07 1.281053209700000065e-09 3.659272706999999837e-08 5.568213551199999758e-07 2.596228074500000075e-10 5.942408342499999448e-11 5.251900183699999703e-05 1.000000000000000038e-25 3.741304914400000201e-06 6.382002454000000526e-05
8.971641173621153209e-02 2.490326157877587320e+03 7.077082297600000016e-02 7.716006767999999960e-01 1.564813565600000067e-01 3.446714787799999742e-04 2.138103419800000070e-11 5.063282630199999936e-04 3.667363893400000217e-08 5.230792191199999934e-09 3.904197319500000104e-06 1.377473310799999934e-09 1.000000000000000038e-25 3.290921267700000178e-06 4.849804390400000159e-08 1.138014966400000032e-07 1.311153795699999956e-09 4.127576300900000205e-08 4.919070845000000274e-07 2.544731226699999921e-10 9.095499817700000058e-11 5.282382573500000138e-05 1.000000000000000038e-25 3.763025963000000067e-06 6.419396134099999670e-05
1.129462705897050778e-01 2.482251654874465203e+03 6.120822752800000183e-02 7.803817890499999965e-01 1.572572780300000028e-01 3.476180333199999756e-04 3.608230196799999838e-11 5.088383306300000046e-04 3.688869446699999726e-08 6.768551528000000272e-09 4.679803620499999809e-06 1.761330810900000058e-09 1.000000000000000038e-25 3.357990724000000100e-06 5.620565906200000031e-08 1.150895275999999952e-07 1.338717223100000099e-09 4.648233810099999766e-08 4.361138913299999980e-07 2.503893006300000226e-10 1.377846190300000043e-10 5.308065274199999804e-05 1.000000000000000038e-25 3.781326369599999973e-06 6.451002185400000479e-05
1.421909302127597752e-01 2.475115208620965859e+03 5.307935460399999805e-02 7.878463349700000062e-01 1.579168925599999940e-01 3.501067500799999953e-04 6.048901824500000629e-11 5.109719304300000108e-04 3.707709159800000085e-08 8.731266989399999386e-09 5.521077858200000045e-06 2.248678121999999920e-09 1.000000000000000038e-25 3.414053323400000125e-06 6.449660745000000649e-08 1.162121574900000060e-07 1.363493190200000026e-09 5.232139856100000291e-08 3.878954048799999758e-07 2.475062837800000010e-10 2.071088979199999959e-10 5.329753879199999677e-05 1.000000000000000038e-25 3.796781337899999791e-06 6.477806902299999814e-05
1.790077753714941489e-01 2.469002368231364926e+03 4.620948400299999814e-02 7.941547595500000334e-01 1.584743714400000114e-01 3.522009597199999729e-04 1.004635208999999949e-10 5.127748908900000300e-04 3.723908171299999834e-08 1.121523939799999975e-08 6.408919883400000275e-06 2.863025417299999820e-09 1.000000000000000038e-25 3.460507609499999861e-06 7.320526980500000508e-08 1.171715179199999985e-07 1.385156660999999955e-09 5.883920169200000023e-08 3.463651283600000200e-07 2.458437522800000125e-10 3.082005147299999757e-10 5.347922893700000061e-05 1.000000000000000038e-25 3.809730092099999887e-06 6.500389448700000033e-05
2.253574373239158879e-01 2.464031097470935947e+03 4.040054070099999978e-02 7.994889533000000270e-01 1.589457814000000135e-01 3.539667303600000097e-04 1.656166664999999909e-10 5.142991564599999751e-04 3.737344888300000147e-08 1.436189616800000002e-08 7.327582658399999802e-06 3.639853993599999823e-09 1.000000000000000038e-25 3.498910610400000110e-06 8.218171724000000281e-08 1.179634873799999991e-07 1.403133257799999980e-09 6.616200933499999540e-08 3.105085869700000008e-07 2.456113979899999920e-10 4.544518805599999996e-10 5.363102793899999929e-05 1.000000000000000038e-25 3.820554216000000254e-06 6.519402762399999728e-05
2.837082045838887900e-01 2.460276258863354997e+03 3.550358716500000289e-02 8.039856846899999798e-01 1.593432021900000051e-01 3.554527841999999922e-04 2.706109197499999863e-10 5.155837600400000253e-04 3.747971082399999951e-08 1.832521305800000076e-08 8.256176653699999620e-06 4.618201960800000368e-09 1.000000000000000038e-25 3.530505566600000007e-06 9.122175733300000484e-08 1.185886655099999998e-07 1.417064168200000012e-09 7.437728627199999765e-08 2.795820562499999874e-07 2.468764016300000009e-10 6.630822159599999616e-10 5.375693331000000187e-05 1.000000000000000038e-25 3.829542325700000351e-06 6.535337924699999735e-05
3.571674682851557203e-01 2.457710180419298922e+03 3.134756586500000303e-02 8.078020337400000361e-01 1.596805097200000023e-01 3.567129194799999745e-04 4.392518020600000126e-10 5.166735141400000423e-04 3.755953588100000159e-08 2.332561666100000093e-08 9.182785495399999442e-06 5.854108162400000270e-09 1.000000000000000038e-25 3.556654820899999806e-06 1.002077520299999946e-07 1.190597542700000003e-07 1.426991252199999994e-09 8.363847307599999758e-08 2.526801142200000263e-07 2.496176804299999846e-10 9.589946935900000684e-10 5.386148206200000297e-05 1.000000000000000038e-25 3.837021713700000048e-06 6.548756726699999362e-05
4.496472020903694577e-01 2.456179930607257575e+03 2.780326748300000067e-02 8.110566518999999808e-01 1.599681848900000036e-01 3.577872149900000135e-04 7.080559666199999866e-10 5.176022218399999649e-04 3.761613182699999886e-08 2.961143164900000056e-08 1.009453062300000031e-05 7.410705329800000160e-09 1.000000000000000038e-25 3.578410821000000092e-06 1.090199748000000047e-07 1.193970587300000120e-07 1.433321538599999919e-09 9.405429556899999498e-08 2.291264929099999946e-07 2.536447953400000003e-10 1.374906932399999960e-09 5.394810910699999779e-05 1.000000000000000038e-25 3.843239912300000270e-06 6.560083861300000153e-05
5.660722890537130958e-01 2.455426416710741250e+03 2.473612202399999918e-02 8.138731127599999615e-01 1.602171451299999883e-01 3.587166772899999891e-04 1.136694680700000036e-09 5.184050412500000463e-04 3.765500323300000299e-08 3.753666670600000274e-08 1.098867171199999938e-05 9.376873091399999482e-09 1.000000000000000038e-25 3.596806109300000063e-06 1.176471864600000034e-07 1.196329029599999962e-07 1.436910771300000020e-09 1.057969352900000004e-07 2.081669974400000023e-07 2.586243574300000016e-10 1.959555057899999894e-09 5.402033171900000053e-05 1.000000000000000038e-25 3.848448525899999635e-06 6.569759346300000659e-05
7.126427896022120567e-01 2.455151137705010115e+03 2.205249292899999838e-02 8.163374016000000122e-01 1.604349868199999862e-01 3.595294094699999867e-04 1.818057893500000042e-09 5.191063331300000121e-04 3.768228858200000282e-08 4.750969347999999685e-08 1.186076491099999946e-05 1.185387355100000018e-08 1.000000000000000038e-25 3.612566869599999950e-06 1.260689668400000041e-07 1.198024061599999908e-07 1.438801552800000079e-09 1.189839288099999972e-07 1.892818896099999965e-07 2.640862016799999916e-10 2.779343850899999831e-09 5.408059999999999853e-05 1.000000000000000038e-25 3.852820485899999894e-06 6.578089793000000481e-05
8.971641173621081045e-01 2.455109045040994715e+03 1.967598646400000109e-02 8.185196693099999754e-01 1.606279080899999934e-01 3.602480939499999851e-04 2.903335389999999963e-09 5.197258278600000230e-04 3.770260168899999731e-08 6.009208426100000090e-08 1.270989632899999977e-05 1.498054686499999951e-08 1.000000000000000038e-25 3.626259416199999798e-06 1.342931762299999914e-07 1.199320317400000093e-07 1.439780298899999979e-09 1.338068253799999993e-07 1.720485115199999921e-07 2.696824907499999785e-10 3.931372884200000305e-09 5.413081686999999891e-05 1.000000000000000038e-25 3.856489968399999743e-06 6.585321024999999458e-05
